bus,decrease_MWh,increase_MWh,net_cost,net_down_MWh,x,y
BRIM2B,0.0,0.0,0.0,0.0,536699.73561281,197926.79036675364
BRIM2A,0.0,0.0,0.0,0.0,536699.73561281,197926.79036675364
BONN1-,0.0,0.0,0.0,0.0,284100.591921682,680914.4266760133
BONB2J,0.0,0.0,0.0,0.0,282377.38958180905,680329.9157732122
BRWA41,0.0,0.0,0.0,0.0,332284.24209498824,135783.52443838763
BLHI1J,0.0,0.0,0.0,0.0,345819.88531278336,844795.4582821309
BLCW3-,0.0,0.0,0.0,0.0,302747.5101301725,671905.3589772054
BLCW1-,0.0,0.0,0.0,0.0,302747.5101301725,671905.3589772054
BLAH3B,0.0,0.0,0.0,0.0,283210.5076962553,643503.8560740522
BLAH3A,0.0,0.0,0.0,0.0,283210.5076962553,643503.8560740522
BLAH1-,0.0,0.0,0.0,0.0,283210.5076962553,643503.8560740522
BISW21,0.0,0.0,0.0,0.0,383548.54446182365,268291.47961990617
BIRK21,0.0,0.0,0.0,0.0,329476.06542206457,385971.8144544208
BIRK11,0.0,0.0,0.0,0.0,329476.06542206457,385971.8144544208
BIHI1R,0.0,0.0,0.0,0.0,335036.36321600917,734302.985273544
BIHI1Q,0.0,0.0,0.0,0.0,335036.36321600917,734302.985273544
BIGG41,0.0,0.0,0.0,0.0,518088.30429694935,243906.91459287232
BIGG11,0.0,0.0,0.0,0.0,518088.30429694935,243906.91459287232
BICF41,0.0,0.0,0.0,0.0,519664.11994190834,338522.21419538796
BICF11,0.0,0.0,0.0,0.0,519664.11994190834,338522.21419538796
BHLA31,0.0,0.0,0.0,0.0,244193.993161283,817221.002235653
BEDT1A,0.0,0.0,0.0,0.0,530092.1498263676,165313.8445166499
BESW21,0.0,0.0,0.0,0.0,426370.9932812461,276580.08512982517
BESW12,0.0,0.0,0.0,0.0,426370.9932812461,276580.08512982517
BESW11,0.0,0.0,0.0,0.0,426370.9932812461,276580.08512982517
BEDT1B,0.0,0.0,0.0,0.0,530092.1498263676,165313.8445166499
BERW1R,0.0,0.0,0.0,0.0,395162.30483317684,653791.8762863745
BERW1Q,0.0,0.0,0.0,0.0,395162.30483317684,653791.8762863745
BERB3-,0.0,0.0,0.0,0.0,304257.91760640434,847113.7267125144
BERB2Q,0.0,0.0,0.0,0.0,304257.91760640434,847113.7267125144
BEIW32,0.0,0.0,0.0,0.0,348446.1172916257,929372.0035577759
BEIW31,0.0,0.0,0.0,0.0,348446.1172916257,929372.0035577759
BEIW22,0.0,0.0,0.0,0.0,348446.1172916257,929372.0035577759
BLHI10,0.0,0.0,0.0,0.0,345819.88531278336,844795.4582821309
BLHI1K,0.0,0.0,0.0,0.0,345819.88531278336,844795.4582821309
BOLN12,0.0,0.0,0.0,0.0,523907.3339107641,120920.43815736461
BLHI2J,0.0,0.0,0.0,0.0,345819.88531278336,844795.4582821309
BOLN11,0.0,0.0,0.0,0.0,523907.3339107641,120920.43815736461
BODE42,0.0,0.0,0.0,0.0,299197.949622507,375906.7657750453
BODE41,0.0,0.0,0.0,0.0,299197.949622507,375906.7657750453
BOAG3-,0.0,0.0,0.0,0.0,296134.70085447544,818943.0708301157
BOAG1R,0.0,0.0,0.0,0.0,296134.70085447544,818943.0708301157
BOAG1Q,0.0,0.0,0.0,0.0,296134.70085447544,818943.0708301157
BOAG1P,0.0,0.0,0.0,0.0,296134.70085447544,818943.0708301157
BOAG1M,0.0,0.0,0.0,0.0,296134.70085447544,818943.0708301157
BOAG1L,0.0,0.0,0.0,0.0,296134.70085447544,818943.0708301157
BLYT61,0.0,0.0,0.0,0.0,430013.9673082635,583076.0248502347
BLYT41,0.0,0.0,0.0,0.0,430013.9673082635,583076.0248502347
BLYT23,0.0,0.0,0.0,0.0,430013.9673082635,583076.0248502347
BEDD4A,0.0,0.0,0.0,0.0,530309.9841127837,165546.6147682044
BLYT21,0.0,0.0,0.0,0.0,430013.9673082635,583076.0248502347
BLYT1B,0.0,0.0,0.0,0.0,430013.9673082635,583076.0248502347
BLYT1A,0.0,0.0,0.0,0.0,430013.9673082635,583076.0248502347
BLLX3-,0.0,0.0,0.0,0.0,308801.1203252075,620984.196450909
BLLX1-,0.0,0.0,0.0,0.0,308801.1203252075,620984.196450909
BLKS3-,0.0,0.0,0.0,0.0,268825.690854248,655174.6219979648
BLKL3B,0.0,0.0,0.0,0.0,308801.1203252075,620984.196450909
BLKL3A,0.0,0.0,0.0,0.0,308801.1203252075,620984.196450909
BLKL1-,0.0,0.0,0.0,0.0,308801.1203252075,620984.196450909
BLHI4R,0.0,0.0,0.0,0.0,345819.88531278336,844795.4582821309
BLHI42,0.0,0.0,0.0,0.0,345819.88531278336,844795.4582821309
BLHI41,0.0,0.0,0.0,0.0,345819.88531278336,844795.4582821309
BEDD4B,0.0,0.0,0.0,0.0,530309.9841127837,165546.6147682044
BLHI2K,0.0,0.0,0.0,0.0,345819.88531278336,844795.4582821309
BRWA11,0.0,0.0,0.0,0.0,332284.24209498824,135783.52443838763
BRWA42,0.0,0.0,0.0,0.0,332284.24209498824,135783.52443838763
COCK4R,0.0,0.0,0.0,0.0,339736.3256757838,675269.2781755353
CLUN1B,0.0,0.0,0.0,0.0,311014.1625825217,743863.5734634877
CLTO11,0.0,0.0,0.0,0.0,610093.5607029016,245678.5369698385
CLEH41,0.0,0.0,0.0,0.0,605055.4971123929,163628.53407657013
CLAY3-,0.0,0.0,0.0,0.0,394132.04681890213,805486.9981205657
CLAY1R,0.0,0.0,0.0,0.0,394132.04681890213,805486.9981205657
CLAC5J,0.0,0.0,0.0,0.0,219189.4828584084,713245.9618711105
CLAC1Q,0.0,0.0,0.0,0.0,219189.4828584084,713245.9618711105
CITR41,0.0,0.0,0.0,0.0,532180.1901665765,183027.04684263427
CITR12,0.0,0.0,0.0,0.0,532180.1901665765,183027.04684263427
CITR11,0.0,0.0,0.0,0.0,532180.1901665765,183027.04684263427
CILF41,0.0,0.0,0.0,0.0,308641.8361145547,192070.29349990172
CILF2B,0.0,0.0,0.0,0.0,308641.8361145547,192070.29349990172
CILF2A,0.0,0.0,0.0,0.0,308641.8361145547,192070.29349990172
CHUE4B,0.0,0.0,0.0,0.0,558919.3587904889,178774.45803469128
CHUE4A,0.0,0.0,0.0,0.0,558919.3587904889,178774.45803469128
CHTE21,0.0,0.0,0.0,0.0,440990.9762221965,369865.65959873784
CHTE12,0.0,0.0,0.0,0.0,440990.9762221965,369865.65959873784
CHTE11,0.0,0.0,0.0,0.0,440990.9762221965,369865.65959873784
CHSI21,0.0,0.0,0.0,0.0,516874.00834687636,161816.57968313288
CHSI1B,0.0,0.0,0.0,0.0,516874.00834687636,161816.57968313288
CHSI1A,0.0,0.0,0.0,0.0,516874.00834687636,161816.57968313288
CHSI11,0.0,0.0,0.0,0.0,516874.00834687636,161816.57968313288
CHIL41,0.0,0.0,0.0,0.0,450931.59567398875,104246.10314528656
CHIC4A,0.0,0.0,0.0,0.0,365487.45957667823,80634.31888519894
CHIC41,0.0,0.0,0.0,0.0,365487.45957667823,80634.31888519894
CHIC11,0.0,0.0,0.0,0.0,365487.45957667823,80634.31888519894
CHAS3C,0.0,0.0,0.0,0.0,259942.14423902356,664696.6949358287
CHAS3A,0.0,0.0,0.0,0.0,259942.14423902356,664696.6949358287
CLUN1A,0.0,0.0,0.0,0.0,311014.1625825217,743863.5734634877
CLUN1Q,0.0,0.0,0.0,0.0,311014.1625825217,743863.5734634877
CHAS2R,0.0,0.0,0.0,0.0,259942.14423902356,664696.6949358287
CLUN1R,0.0,0.0,0.0,0.0,311014.1625825217,743863.5734634877
BEAU2J,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
COCK3-,0.0,0.0,0.0,0.0,339736.3256757838,675269.2781755353
COCK2-,0.0,0.0,0.0,0.0,339736.3256757838,675269.2781755353
COAT3-,0.0,0.0,0.0,0.0,274048.38105486275,663861.0653231664
COAT2R,0.0,0.0,0.0,0.0,274048.38105486275,663861.0653231664
COAT2Q,0.0,0.0,0.0,0.0,274048.38105486275,663861.0653231664
COAL4-,0.0,0.0,0.0,0.0,281008.2854171587,634766.3152151417
COAL1B,0.0,0.0,0.0,0.0,281008.2854171587,634766.3152151417
COAL1A,0.0,0.0,0.0,0.0,281008.2854171587,634766.3152151417
COAL1-,0.0,0.0,0.0,0.0,281008.2854171587,634766.3152151417
CLYS3X,0.0,0.0,0.0,0.0,273661.80388729984,653031.4848172757
CLYS3B,0.0,0.0,0.0,0.0,273661.80388729984,653031.4848172757
CLYS3A,0.0,0.0,0.0,0.0,273661.80388729984,653031.4848172757
CLYS2R,0.0,0.0,0.0,0.0,273661.80388729984,653031.4848172757
CLYN3D,0.0,0.0,0.0,0.0,325659.67035110545,674259.5459690444
CLYN3C,0.0,0.0,0.0,0.0,325659.67035110545,674259.5459690444
CLYN3B,0.0,0.0,0.0,0.0,325659.67035110545,674259.5459690444
CLYN3A,0.0,0.0,0.0,0.0,325659.67035110545,674259.5459690444
CLYN2Q,0.0,0.0,0.0,0.0,325659.67035110545,674259.5459690444
CLYM3B,0.0,0.0,0.0,0.0,265445.4440123455,660887.0012772612
CLYM3A,0.0,0.0,0.0,0.0,265445.4440123455,660887.0012772612
CLYM3-,0.0,0.0,0.0,0.0,265445.4440123455,660887.0012772612
CLYM2-,0.0,0.0,0.0,0.0,265445.4440123455,660887.0012772612
CLUN5K,0.0,0.0,0.0,0.0,311014.1625825217,743863.5734634877
CLUN5J,0.0,0.0,0.0,0.0,311014.1625825217,743863.5734634877
CLUN1T,0.0,0.0,0.0,0.0,311014.1625825217,743863.5734634877
CLUN1S,0.0,0.0,0.0,0.0,311014.1625825217,743863.5734634877
CHAS3-,0.0,0.0,0.0,0.0,259942.14423902356,664696.6949358287
CHAS2Q,0.0,0.0,0.0,0.0,259942.14423902356,664696.6949358287
BRWA4A,0.0,0.0,0.0,0.0,332284.24209498824,135783.52443838763
CAPE11,0.0,0.0,0.0,0.0,336867.62989942066,374774.9901364359
CANT14,0.0,0.0,0.0,0.0,615827.9490298582,159346.68560894814
CANT13,0.0,0.0,0.0,0.0,615827.9490298582,159346.68560894814
CAML61,0.0,0.0,0.0,0.0,466016.6026554581,426356.913607551
CAMA12,0.0,0.0,0.0,0.0,545073.3959920852,258675.96776162356
CAMA11,0.0,0.0,0.0,0.0,545073.3959920852,258675.96776162356
CAIN3J,0.0,0.0,0.0,0.0,349107.4400507233,840481.253775572
CAIN2-,0.0,0.0,0.0,0.0,349031.8541436024,840882.0225014868
CAFA5R,0.0,0.0,0.0,0.0,260559.57944505927,585427.0955484761
CAFA1Q,0.0,0.0,0.0,0.0,260559.57944505927,585427.0955484761
CAAD3J,0.0,0.0,0.0,0.0,179402.35253153546,638527.5964031415
CAAD3-,0.0,0.0,0.0,0.0,179402.35253153546,638527.5964031415
BEDD11,0.0,0.0,0.0,0.0,530309.9841127837,165546.6147682044
CAAD1Q,0.0,0.0,0.0,0.0,179402.35253153546,638527.5964031415
BUST4B,0.0,0.0,0.0,0.0,402536.0309648002,295010.8814720463
BUST4A,0.0,0.0,0.0,0.0,402536.0309648002,295010.8814720463
BUST21,0.0,0.0,0.0,0.0,402536.0309648002,295010.8814720463
BUST11,0.0,0.0,0.0,0.0,402536.0309648002,295010.8814720463
BUSH21,0.0,0.0,0.0,0.0,392330.64892310696,304279.48944584525
BUSH11,0.0,0.0,0.0,0.0,392330.64892310696,304279.48944584525
BUSB2-,0.0,0.0,0.0,0.0,258217.6719876709,656436.6938356282
BURW41,0.0,0.0,0.0,0.0,558940.9684225994,266730.9607760942
BURW11,0.0,0.0,0.0,0.0,557820.9403230031,267171.9957169779
BUMU3-,0.0,0.0,0.0,0.0,308280.1384551814,723709.0937875295
BUMU1R,0.0,0.0,0.0,0.0,308280.1384551814,723709.0937875295
BUMU1Q,0.0,0.0,0.0,0.0,308280.1384551814,723709.0937875295
BULL41,0.0,0.0,0.0,0.0,573805.9537250955,210262.3118502634
BRWA4B,0.0,0.0,0.0,0.0,332284.24209498824,135783.52443838763
CANT41,0.0,0.0,0.0,0.0,615827.9490298582,159346.68560894814
CAPE1A,0.0,0.0,0.0,0.0,336867.62989942066,374774.9901364359
CHAR3-,0.0,0.0,0.0,0.0,335735.93226194987,731790.7491054458
CAPE1B,0.0,0.0,0.0,0.0,336867.62989942066,374774.9901364359
CHAR1T,0.0,0.0,0.0,0.0,335735.93226194987,731790.7491054458
CHAR1S,0.0,0.0,0.0,0.0,335735.93226194987,731790.7491054458
CHAR1R,0.0,0.0,0.0,0.0,335735.93226194987,731790.7491054458
CHAR1-,0.0,0.0,0.0,0.0,335735.93226194987,731790.7491054458
CHAP3-,0.0,0.0,0.0,0.0,322012.1811479107,569455.7407560585
CHAP1-,0.0,0.0,0.0,0.0,322012.1811479107,569455.7407560585
CELL41,0.0,0.0,0.0,0.0,394347.1254698024,349320.5509528251
CELL11,0.0,0.0,0.0,0.0,394347.1254698024,349320.5509528251
CEAN5-,0.0,0.0,0.0,0.0,222464.51533515955,810844.5823054723
BEAU2K,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
CCSS3-,0.0,0.0,0.0,0.0,277966.285439329,634117.7874668951
CCSS1-,0.0,0.0,0.0,0.0,277966.285439329,634117.7874668951
CATY3-,0.0,0.0,0.0,0.0,262602.6199867849,664826.3606329452
CATY1R,0.0,0.0,0.0,0.0,262602.6199867849,664826.3606329452
CATY1Q,0.0,0.0,0.0,0.0,262602.6199867849,664826.3606329452
CASS3-,0.0,0.0,0.0,0.0,245356.32617992992,741741.430968889
BEAU3-,0.0,0.0,0.0,0.0,250766.25113590952,844663.8219369339
CARR4B,0.0,0.0,0.0,0.0,373499.7235272403,393198.4008821505
CARR4A,0.0,0.0,0.0,0.0,373499.7235272403,393198.4008821505
CARR42,0.0,0.0,0.0,0.0,373499.7235272403,393198.4008821505
CARR12,0.0,0.0,0.0,0.0,373499.7235272403,393198.4008821505
CARR11,0.0,0.0,0.0,0.0,373499.7235272403,393198.4008821505
CARE21,0.0,0.0,0.0,0.0,320629.4978229205,178013.66402759717
CARE11,0.0,0.0,0.0,0.0,320629.4978229205,178013.66402759717
CAPE4B,0.0,0.0,0.0,0.0,336867.62989942066,374774.9901364359
CAPE4A,0.0,0.0,0.0,0.0,336867.62989942066,374774.9901364359
CAPE21,0.0,0.0,0.0,0.0,336867.62989942066,374774.9901364359
ELGI1Q,0.0,0.0,0.0,0.0,321509.34530317236,864369.5845111359
EKIL3A,0.0,0.0,0.0,0.0,262662.2705343857,656798.3946445158
ELGI3-,0.0,0.0,0.0,0.0,321509.34530317236,864369.5845111359
HUMW32,0.0,0.0,0.0,0.0,551768.3266835446,415935.82393887034
HUMW12,0.0,0.0,0.0,0.0,551768.3266835446,415935.82393887034
HUMW11,0.0,0.0,0.0,0.0,551768.3266835446,415935.82393887034
HUMR41,0.0,0.0,0.0,0.0,522809.1382001879,413275.25203196576
HUMR31,0.0,0.0,0.0,0.0,522809.1382001879,413275.25203196576
HUMO22,0.0,0.0,0.0,0.0,522809.1382001879,413275.25203196576
HUMO21,0.0,0.0,0.0,0.0,522809.1382001879,413275.25203196576
HUMO12,0.0,0.0,0.0,0.0,522809.1382001879,413275.25203196576
HUMO11,0.0,0.0,0.0,0.0,522809.1382001879,413275.25203196576
HUER4-,0.0,0.0,0.0,0.0,220346.45534561176,653697.2825515952
HUER1-,0.0,0.0,0.0,0.0,220346.45534561176,653697.2825515952
HUCS4-,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
HOWW6D,0.0,0.0,0.0,0.0,649077.6979263645,451524.9756833139
HOWW3C,0.0,0.0,0.0,0.0,649077.6979263645,451524.9756833139
HOWW3B,0.0,0.0,0.0,0.0,649077.6979263645,451524.9756833139
HOWW3A,0.0,0.0,0.0,0.0,649077.6979263645,451524.9756833139
HOWW36,0.0,0.0,0.0,0.0,627606.1640389345,339580.9695272425
HOWW35,0.0,0.0,0.0,0.0,627606.1640389345,339580.9695272425
HOWW34,0.0,0.0,0.0,0.0,627606.1640389345,339580.9695272425
HOWW33,0.0,0.0,0.0,0.0,627606.1640389345,339580.9695272425
HOWW2D,0.0,0.0,0.0,0.0,649077.6979263645,451524.9756833139
HOWW2C,0.0,0.0,0.0,0.0,649077.6979263645,451524.9756833139
HOWW2B,0.0,0.0,0.0,0.0,649077.6979263645,451524.9756833139
HOWW2A,0.0,0.0,0.0,0.0,649077.6979263645,451524.9756833139
HOWR2B,0.0,0.0,0.0,0.0,649077.6979263645,451524.9756833125
HOWR2A,0.0,0.0,0.0,0.0,595975.5907336723,449605.29078487505
HOWB41,0.0,0.0,0.0,0.0,515392.3539303307,419130.1198776293
HOWB21,0.0,0.0,0.0,0.0,582440.1021661978,434844.9372836333
HUMW31,0.0,0.0,0.0,0.0,551768.3266835446,415935.82393887034
HUNF1Q,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
HOWA21,0.0,0.0,0.0,0.0,520369.4797572602,447918.3309798549
HUNF1R,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
AYR-2Q,0.0,0.0,0.0,0.0,236449.99143810652,621217.6315612431
AYR-2R,0.0,0.0,0.0,0.0,236449.99143810652,621217.6315612431
INDQ11,0.0,0.0,0.0,0.0,193924.86947411828,59025.99486805644
IMPP41,0.0,0.0,0.0,0.0,328606.6370033689,183738.02419689886
IMPP31,0.0,0.0,0.0,0.0,328571.0727040542,183674.2870669135
HVDC_External_Northern_Ireland_Ballycronan_More,29286.000000001346,29286.000000001346,0.0,0.0,146881.30396083792,544692.1008774715
HVDC_External_Netherlands_Maasvlakte,0.0,0.0,0.0,0.0,815766.9184565952,249665.8846533714
HVDC_External_Ireland_Rush_North_Beach,0.0,0.0,0.0,0.0,128806.729761174,410176.2841286672
HVDC_External_Ireland_Great_Island,0.0,0.0,0.0,0.0,61413.42126541369,270657.196904625
HVDC_External_France_Calais,0.0,0.0,0.0,0.0,671107.4442501252,123964.33114329787
HVDC_External_Belgium_Zeebrugge,0.0,0.0,0.0,0.0,762566.9892089879,168493.6584799803
HUTT71,0.0,0.0,0.0,0.0,356352.8904328007,489340.3566194698
HUTT43,0.0,0.0,0.0,0.0,356352.8904328007,489340.3566194698
HUTT42,0.0,0.0,0.0,0.0,356352.8904328007,489340.3566194698
HUTT41,0.0,0.0,0.0,0.0,356352.8904328007,489340.3566194698
HUTT11,0.0,0.0,0.0,0.0,356352.8904328007,489340.3566194698
HURS21,0.0,0.0,0.0,0.0,549789.3760761605,172951.9971242114
HURS1D,0.0,0.0,0.0,0.0,549789.3760761605,172951.9971242114
HURS1C,0.0,0.0,0.0,0.0,549789.3760761605,172951.9971242114
HURS1B,0.0,0.0,0.0,0.0,549789.3760761605,172951.9971242114
HUNN4B,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
HUNN4A,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
HUNN2D,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
HUNN2C,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
HUNN2B,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
HUNN2A,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
HUNF3-,0.0,0.0,0.0,0.0,218458.77561055977,651397.6273252767
HOWA41,0.0,0.0,0.0,0.0,520369.4797572602,447918.3309798549
HINP41,0.0,0.0,0.0,0.0,321338.48393827374,146160.57890531755
GWBW11,0.0,0.0,0.0,0.0,248748.59793393125,361250.9069705893
HARE3B,0.0,0.0,0.0,0.0,267110.32869752374,674464.3719014971
HARE1-,0.0,0.0,0.0,0.0,267110.32869752374,674464.3719014971
HAMH41,0.0,0.0,0.0,0.0,419855.4845462195,292348.03677217686
HAMH2A,0.0,0.0,0.0,0.0,419855.4845462195,292348.03677217686
HAMH1B,0.0,0.0,0.0,0.0,419855.4845462195,292348.03677217686
HAMH1A,0.0,0.0,0.0,0.0,419855.4845462195,292348.03677217686
HAMB4B,0.0,0.0,0.0,0.0,436789.684043937,484008.77270930214
HAMB4A,0.0,0.0,0.0,0.0,436789.684043937,484008.77270930214
HAKB4B,0.0,0.0,0.0,0.0,332914.398271124,566260.8825060156
HAKB4-,0.0,0.0,0.0,0.0,332786.8757239338,569277.9605240651
HAKB1-,0.0,0.0,0.0,0.0,337276.5420579495,561711.8089769034
HAHA3-,0.0,0.0,0.0,0.0,280578.236793385,634045.6553189936
HAGR3-,0.0,0.0,0.0,0.0,256253.26899320236,662029.6151073878
HAGR1R,0.0,0.0,0.0,0.0,256253.26899320236,662029.6151073878
HAGR1Q,0.0,0.0,0.0,0.0,256253.26899320236,662029.6151073878
HAGH3-,0.0,0.0,0.0,0.0,291065.0544732973,630593.6452083244
HADH3-,0.0,0.0,0.0,0.0,227149.62877568617,601330.960544271
HACK61,0.0,0.0,0.0,0.0,535657.3232230891,186327.7408718592
HACK41,0.0,0.0,0.0,0.0,535910.3080875864,186327.57733989402
HACK2B,0.0,0.0,0.0,0.0,535910.3080875864,186327.57733989402
HACK2A,0.0,0.0,0.0,0.0,535910.3080875864,186327.57733989402
HACK11,0.0,0.0,0.0,0.0,535910.3080875864,186327.57733989402
GWYO12,0.0,0.0,0.0,0.0,277296.1057145053,378749.5410793354
GWYO11,0.0,0.0,0.0,0.0,277296.1057145053,378749.5410793354
GWYN4B,0.0,0.0,0.0,0.0,248607.8970454243,363484.52413781884
GWYN4A,0.0,0.0,0.0,0.0,248607.8970454243,363484.52413781884
GWBW32,0.0,0.0,0.0,0.0,274014.2424719153,368512.8550950032
GWBW31,0.0,0.0,0.0,0.0,248661.09176571426,361201.6257170799
HARE3A,0.0,0.0,0.0,0.0,267110.32869752374,674464.3719014971
HARK11,0.0,0.0,0.0,0.0,338315.4141605811,561187.6337473397
HINP22,0.0,0.0,0.0,0.0,321338.48393827374,146160.57890531755
HARK12,0.0,0.0,0.0,0.0,338315.4141605811,561187.6337473397
HINP21,0.0,0.0,0.0,0.0,321338.48393827374,146160.57890531755
HIGM4A,0.0,0.0,0.0,0.0,480725.88776527235,370181.67250685586
HIGM41,0.0,0.0,0.0,0.0,480725.88776527235,370181.67250685586
HIGM21,0.0,0.0,0.0,0.0,480725.88776527235,370181.67250685586
HIBU41,0.0,0.0,0.0,0.0,531657.1214873078,184694.84543863026
HEYS41,0.0,0.0,0.0,0.0,341871.2491377795,459998.4338093918
HEYS11,0.0,0.0,0.0,0.0,341871.2491377795,459998.4338093918
HEND11,0.0,0.0,0.0,0.0,523294.90984888567,189371.4406376123
HELE3-,0.0,0.0,0.0,0.0,231746.8473049195,684071.6712544694
HELE1R,0.0,0.0,0.0,0.0,231746.8473049195,684071.6712544694
HELE1Q,0.0,0.0,0.0,0.0,231746.8473049195,684071.6712544694
HEDO21,0.0,0.0,0.0,0.0,519216.4488477319,428623.0374709746
HAWP61,0.0,0.0,0.0,0.0,438562.3702652263,545872.1172515333
HAWP4A,0.0,0.0,0.0,0.0,438562.3702652263,545872.1172515333
HAWP2A,0.0,0.0,0.0,0.0,438562.3702652263,545872.1172515333
HAWP21,0.0,0.0,0.0,0.0,438562.3702652263,545872.1172515333
HAWI3-,0.0,0.0,0.0,0.0,350038.8147549352,615209.5771168177
HAWI1B,0.0,0.0,0.0,0.0,350038.8147549352,615209.5771168177
HAWI1-,0.0,0.0,0.0,0.0,350038.8147549352,615209.5771168177
HATL21,0.0,0.0,0.0,0.0,452485.8493723226,527370.7585363013
AYR-3-,0.0,0.0,0.0,0.0,236486.3082441474,621158.6753195482
HARM21,0.0,0.0,0.0,0.0,445816.9676182631,534252.9930167802
HARK41,0.0,0.0,0.0,0.0,338315.4141605811,561187.6337473397
HARK24,0.0,0.0,0.0,0.0,338315.4141605811,561187.6337473397
HARK23,0.0,0.0,0.0,0.0,338315.4141605811,561187.6337473397
HARK21,0.0,0.0,0.0,0.0,338315.4141605811,561187.6337473397
HARK13,0.0,0.0,0.0,0.0,338315.4141605811,561187.6337473397
INGA5-,0.0,0.0,0.0,0.0,230044.5058418242,801129.5895871583
INKE1Q,0.0,0.0,0.0,0.0,313532.03371101705,684126.7832001116
INKE1R,0.0,0.0,0.0,0.0,313532.03371101705,684126.7832001116
KIER3-,0.0,0.0,0.0,0.0,255684.8274495199,670213.4330457995
KIER1Q,0.0,0.0,0.0,0.0,255684.8274495199,670213.4330457995
KIBY21,0.0,0.0,0.0,0.0,343707.83476586913,397290.0730198924
KIBY11,0.0,0.0,0.0,0.0,343707.83476586913,397290.0730198924
KERG1T,0.0,0.0,0.0,0.0,440346.83420997945,1156870.3945931674
KERG1R,0.0,0.0,0.0,0.0,440346.83420997945,1156870.3945931674
KERG1Q,0.0,0.0,0.0,0.0,440346.83420997945,1156870.3945931674
KERG1P,0.0,0.0,0.0,0.0,440346.83420997945,1156870.3945931674
KERG1J,0.0,0.0,0.0,0.0,440346.83420997945,1156870.3945931674
KERG1-,0.0,0.0,0.0,0.0,440346.83420997945,1156870.3945931674
ABHA11,0.0,0.0,0.0,0.0,277366.7704361002,64956.93548942605
KEOO1-,0.0,0.0,0.0,0.0,261179.94150830852,587336.5674621015
KENN3-,0.0,0.0,0.0,0.0,300564.0547754445,634388.9633068116
KENN1-,0.0,0.0,0.0,0.0,300498.5055985943,634279.1186653357
KENG41,0.0,0.0,0.0,0.0,523257.7215808025,182793.3467218841
KENE3-,0.0,0.0,0.0,0.0,285978.9856836063,625808.2645656462
KEMS4B,0.0,0.0,0.0,0.0,590871.3914890977,166700.81362549553
KEMS4A,0.0,0.0,0.0,0.0,590871.3914890977,166700.81362549553
KEMS41,0.0,0.0,0.0,0.0,590871.3914890977,166700.81362549553
KEMS11,0.0,0.0,0.0,0.0,590871.3914890977,166700.81362549553
KEIT3A,0.0,0.0,0.0,0.0,344258.5579768246,850106.9760927658
KEIT3-,0.0,0.0,0.0,0.0,344258.5579768246,850106.9760927658
KEIT2R,0.0,0.0,0.0,0.0,344258.5579768246,850106.9760927658
KEIT2Q,0.0,0.0,0.0,0.0,344258.5579768246,850106.9760927658
KEIT1K,0.0,0.0,0.0,0.0,344258.5579768246,850106.9760927658
KEIT1J,0.0,0.0,0.0,0.0,344258.5579768246,850106.9760927658
KEIT1-,0.0,0.0,0.0,0.0,344258.5579768246,850106.9760927658
KEIH3-,0.0,0.0,0.0,0.0,332678.94042672595,668773.8836172057
KIER1R,0.0,0.0,0.0,0.0,255684.8274495199,670213.4330457995
KIIN1-,0.0,0.0,0.0,0.0,256919.78595632355,733901.8178370036
INKE3-,0.0,0.0,0.0,0.0,313532.03371101705,684126.7832001116
KIIN3-,0.0,0.0,0.0,0.0,256919.78595632355,733901.8178370036
KINO41,0.0,0.0,0.0,0.0,580612.0471326249,172198.05301127397
KINO11,0.0,0.0,0.0,0.0,580612.0471326249,172198.05301127397
KINC2-,0.0,0.0,0.0,0.0,293113.4437475084,687505.8175807579
KINB2K,0.0,0.0,0.0,0.0,293113.4437475084,687505.8175807579
KINB2J,0.0,0.0,0.0,0.0,293113.4437475084,687505.8175807579
ARDK1-,0.0,0.0,0.0,0.0,217163.96029031262,714451.5386367938
KILW3-,0.0,0.0,0.0,0.0,231640.93105205568,644420.586567985
KILW1R,0.0,0.0,0.0,0.0,231640.93105205568,644420.586567985
KILT3A,0.0,0.0,0.0,0.0,243375.71883215394,636084.6266673711
KILT2R,0.0,0.0,0.0,0.0,243375.71883215394,636084.6266673711
KILT2Q,0.0,0.0,0.0,0.0,243375.71883215394,636084.6266673711
KILS4T,0.0,0.0,0.0,0.0,245275.6806867964,634513.0617473668
KILS3-,0.0,0.0,0.0,0.0,245275.6806867964,634513.0617473668
KILS2-,0.0,0.0,0.0,0.0,245275.6806867964,634513.0617473668
KILS1-,0.0,0.0,0.0,0.0,245275.6806867964,634513.0617473668
